timestamp,open,high,low,close,t_vwap
2024-10-23 09:34:33+00:00,2751.1800000000003,2751.1800000000003,2751.05,2751.05,0.0
2024-10-23 09:34:36+00:00,2751.06,2751.085,2751.025,2751.025,2751.0500000000006
2024-10-23 09:34:42+00:00,2751.025,2751.255,2751.025,2751.175,2751.0333333333338
2024-10-23 09:34:45+00:00,2751.175,2751.21,2751.17,2751.21,2751.0687500000004
2024-10-23 09:34:48+00:00,2751.325,2751.335,2751.155,2751.155,2751.097
2024-10-23 09:34:54+00:00,2751.125,2751.2,2751.125,2751.2,2751.1135714285715
2024-10-23 09:34:57+00:00,2751.205,2751.205,2751.17,2751.18,2751.124375
2024-10-23 09:35:00+00:00,2751.165,2751.18,2751.165,2751.18,2751.1305555555555
2024-10-23 09:35:06+00:00,2751.155,2751.185,2751.03,2751.035,2751.1395454545454
2024-10-23 09:35:09+00:00,2751.045,2751.0550000000003,2750.98,2750.99,2751.130833333333
2024-10-23 09:35:12+00:00,2751.01,2751.0150000000003,2750.975,2750.985,2751.12
2024-10-23 09:35:15+00:00,2751.04,2751.065,2750.94,2750.975,2751.110357142857
2024-10-23 09:35:18+00:00,2750.96,2751.315,2750.96,2751.26,2751.101333333333
2024-10-23 09:35:24+00:00,2751.225,2751.23,2751.215,2751.2250000000004,2751.12
2024-10-23 09:35:27+00:00,2751.27,2751.27,2751.125,2751.125,2751.125833333333
2024-10-23 09:35:33+00:00,2751.105,2751.49,2751.0950000000003,2751.48,2751.1257499999997
2024-10-23 09:35:36+00:00,2751.46,2751.46,2751.33,2751.355,2751.1426190476186
2024-10-23 09:35:42+00:00,2751.275,2751.375,2751.275,2751.37,2751.1610869565216
2024-10-23 09:35:45+00:00,2751.375,2751.375,2751.23,2751.23,2751.1697916666662
2024-10-23 09:35:48+00:00,2751.3,2751.3,2751.165,2751.175,2751.1721999999995
2024-10-23 09:35:51+00:00,2751.185,2751.185,2751.125,2751.15,2751.172307692307
2024-10-23 09:35:57+00:00,2751.145,2751.15,2751.12,2751.12,2751.170714285714
2024-10-23 09:36:03+00:00,2751.055,2751.075,2751.04,2751.075,2751.167333333333
2024-10-23 09:36:06+00:00,2751.04,2751.04,2750.925,2751.005,2751.164354838709
2024-10-23 09:36:09+00:00,2750.99,2751.025,2750.9750000000004,2751.025,2751.1593749999997
2024-10-23 09:36:12+00:00,2750.95,2751.0,2750.95,2750.965,2751.155303030303
2024-10-23 09:36:15+00:00,2750.9700000000003,2750.975,2750.8900000000003,2750.8900000000003,2751.149705882353
2024-10-23 09:36:21+00:00,2750.995,2751.155,2750.995,2751.135,2751.1352777777784
2024-10-23 09:36:24+00:00,2751.09,2751.09,2751.025,2751.04,2751.135270270271
2024-10-23 09:36:27+00:00,2751.0150000000003,2751.115,2751.0150000000003,2751.105,2751.132763157895
2024-10-23 09:36:33+00:00,2751.15,2751.3450000000003,2751.1400000000003,2751.315,2751.1313750000004
2024-10-23 09:36:36+00:00,2751.325,2751.3500000000004,2751.25,2751.27,2751.135853658537
2024-10-23 09:36:39+00:00,2751.28,2751.36,2751.27,2751.36,2751.139047619048
2024-10-23 09:36:45+00:00,2751.3,2751.3050000000003,2751.08,2751.085,2751.1490909090912
2024-10-23 09:36:51+00:00,2751.135,2751.135,2751.08,2751.125,2751.1463043478266
2024-10-23 09:36:54+00:00,2751.12,2751.24,2751.11,2751.24,2751.1458510638304
2024-10-23 09:37:00+00:00,2751.0600000000004,2751.07,2750.795,2750.795,2751.1496938775513
2024-10-23 09:37:03+00:00,2750.71,2750.83,2750.7,2750.83,2751.1426000000006
2024-10-23 09:37:06+00:00,2751.025,2751.175,2750.95,2751.175,2751.1364705882356
2024-10-23 09:37:09+00:00,2751.23,2751.23,2751.13,2751.1400000000003,2751.137211538462
2024-10-23 09:37:15+00:00,2751.05,2751.135,2751.04,2751.135,2751.1373148148155
2024-10-23 09:37:18+00:00,2751.11,2751.11,2750.98,2750.985,2751.1372727272737
2024-10-23 09:37:21+00:00,2750.98,2751.2200000000003,2750.98,2751.2200000000003,2751.1345535714295
2024-10-23 09:37:27+00:00,2751.205,2751.205,2751.12,2751.14,2751.1375000000007
2024-10-23 09:37:30+00:00,2751.175,2751.2,2751.115,2751.115,2751.1375423728823
2024-10-23 09:37:33+00:00,2751.105,2751.335,2751.105,2751.335,2751.1371666666673
2024-10-23 09:37:36+00:00,2751.32,2751.32,2751.295,2751.315,2751.1404098360663
2024-10-23 09:37:42+00:00,2751.185,2751.325,2751.1800000000003,2751.325,2751.145952380953
2024-10-23 09:37:45+00:00,2751.32,2751.435,2751.32,2751.355,2751.1487500000007
2024-10-23 09:37:48+00:00,2751.4,2751.42,2751.375,2751.395,2751.1519230769236
2024-10-23 09:37:51+00:00,2751.45,2751.45,2751.4300000000003,2751.435,2751.1556060606067
2024-10-23 09:38:00+00:00,2751.38,2751.435,2751.38,2751.4300000000003,2751.1677536231896
2024-10-23 09:38:00+00:00,2751.38,2751.435,2751.38,2751.4300000000003,2751.1677536231896
2024-10-23 09:38:06+00:00,2751.48,2751.485,2751.4750000000004,2751.485,2751.1751408450714
2024-10-23 09:38:12+00:00,2751.03,2751.03,2750.9750000000004,2751.005,2751.183630136987
2024-10-23 09:38:15+00:00,2751.015,2751.1,2750.9750000000004,2750.9750000000004,2751.1812162162173
2024-10-23 09:38:18+00:00,2750.965,2750.965,2750.965,2750.965,2751.1784666666676
2024-10-23 09:38:21+00:00,2750.955,2750.955,2750.79,2750.795,2751.175657894738
2024-10-23 09:38:27+00:00,2750.755,2750.755,2750.6400000000003,2750.6400000000003,2751.165897435899
2024-10-23 09:38:30+00:00,2750.645,2750.645,2750.425,2750.425,2751.1592405063307
2024-10-23 09:38:36+00:00,2750.62,2750.635,2750.58,2750.6,2751.141111111113
2024-10-23 09:38:39+00:00,2750.55,2750.605,2750.545,2750.605,2751.1345121951235
2024-10-23 09:38:42+00:00,2750.585,2750.675,2750.57,2750.665,2751.128132530122
2024-10-23 09:38:51+00:00,2750.61,2750.68,2750.61,2750.65,2751.1119767441874
2024-10-23 09:38:54+00:00,2750.67,2750.69,2750.655,2750.69,2751.106666666668
2024-10-23 09:38:57+00:00,2750.715,2750.715,2750.695,2750.715,2751.101931818183
2024-10-23 09:39:00+00:00,2750.715,2750.895,2750.7,2750.895,2751.097584269664
2024-10-23 09:39:06+00:00,2750.8100000000004,2750.86,2750.8,2750.83,2751.093131868133
2024-10-23 09:39:09+00:00,2750.825,2750.825,2750.5,2750.58,2751.0902717391314
2024-10-23 09:39:12+00:00,2750.585,2750.615,2750.525,2750.605,2751.0847849462375
2024-10-23 09:39:15+00:00,2750.54,2750.575,2750.445,2750.54,2751.0796808510645
2024-10-23 09:39:18+00:00,2750.53,2750.53,2750.455,2750.455,2751.0740000000005
2024-10-23 09:39:24+00:00,2750.475,2750.475,2750.4,2750.4300000000003,2751.0612371134025
2024-10-23 09:39:27+00:00,2750.455,2750.495,2750.455,2750.495,2751.054795918368
2024-10-23 09:39:33+00:00,2750.67,2750.705,2750.67,2750.67,2751.0436000000004
2024-10-23 09:39:36+00:00,2750.6800000000003,2750.7,2750.635,2750.635,2751.0398000000005
2024-10-23 09:39:42+00:00,2750.62,2750.64,2750.525,2750.64,2751.032
2024-10-23 09:39:48+00:00,2750.5,2750.51,2750.44,2750.455,2751.0209500000005
2024-10-23 09:39:51+00:00,2750.4700000000003,2750.505,2750.41,2750.445,2751.0125252525254
2024-10-23 09:39:54+00:00,2750.41,2750.41,2750.295,2750.3050000000003,2751.00685
2024-10-23 09:39:57+00:00,2750.255,2750.27,2750.175,2750.175,2750.9979
2024-10-23 09:40:03+00:00,2750.15,2750.15,2750.12,2750.12,2750.9757575757576
2024-10-23 09:40:06+00:00,2750.125,2750.125,2750.03,2750.045,2750.9672
2024-10-23 09:40:09+00:00,2750.05,2750.06,2750.035,2750.06,2750.9573
2024-10-23 09:40:15+00:00,2750.045,2750.0950000000003,2749.925,2750.085,2750.93875
2024-10-23 09:40:18+00:00,2750.085,2750.11,2750.08,2750.0950000000003,2750.92985
2024-10-23 09:40:21+00:00,2750.145,2750.165,2750.1,2750.165,2750.9147474747474
2024-10-23 09:40:24+00:00,2750.19,2750.195,2750.105,2750.105,2750.9072499999997
2024-10-23 09:40:27+00:00,2750.105,2750.185,2750.105,2750.185,2750.8960499999994
2024-10-23 09:40:36+00:00,2750.37,2750.395,2750.285,2750.285,2750.8642999999997
2024-10-23 09:40:39+00:00,2750.26,2750.26,2750.145,2750.15,2750.848535353535
2024-10-23 09:40:42+00:00,2750.1000000000004,2750.2,2750.065,2750.195,2750.8415499999996
2024-10-23 09:40:45+00:00,2750.21,2750.21,2750.16,2750.16,2750.8297999999995
2024-10-23 09:40:48+00:00,2750.18,2750.185,2750.17,2750.185,2750.8190999999993
2024-10-23 09:40:57+00:00,2751.3050000000003,2751.315,2751.3,2751.3050000000003,2750.7898999999998
2024-10-23 09:41:00+00:00,2751.505,2751.675,2751.505,2751.675,2750.788434343434
2024-10-23 09:41:03+00:00,2751.83,2751.925,2751.785,2751.92,2750.7972999999997
2024-10-23 09:41:06+00:00,2751.915,2752.045,2751.915,2752.025,2750.8057500000004
2024-10-23 09:41:12+00:00,2752.1800000000003,2752.215,2752.16,2752.16,2750.82595
2024-10-23 09:41:15+00:00,2752.165,2752.165,2752.03,2752.04,2750.8379
2024-10-23 09:41:18+00:00,2752.02,2752.035,2751.925,2751.925,2750.84898989899
2024-10-23 09:41:21+00:00,2751.91,2751.91,2751.66,2751.685,2750.85975
2024-10-23 09:41:27+00:00,2751.6000000000004,2751.61,2751.5550000000003,2751.5550000000003,2750.8717
2024-10-23 09:41:30+00:00,2751.475,2751.485,2751.46,2751.48,2750.873888888889
2024-10-23 09:41:33+00:00,2751.475,2751.645,2751.475,2751.48,2750.87995
2024-10-23 09:41:39+00:00,2751.56,2751.605,2751.405,2751.405,2750.8837
2024-10-23 09:41:45+00:00,2751.32,2751.425,2751.32,2751.425,2750.8846
2024-10-23 09:41:48+00:00,2751.42,2751.42,2751.325,2751.3500000000004,2750.88601010101
2024-10-23 09:41:51+00:00,2751.37,2751.39,2751.26,2751.265,2750.8906500000003
2024-10-23 09:41:54+00:00,2751.26,2751.295,2751.26,2751.295,2750.8920500000004
2024-10-23 09:42:00+00:00,2751.535,2751.575,2751.535,2751.57,2750.893150000001
2024-10-23 09:42:03+00:00,2751.59,2751.59,2751.565,2751.57,2750.9009000000005
2024-10-23 09:42:06+00:00,2751.575,2751.625,2751.565,2751.625,2750.9083
2024-10-23 09:42:12+00:00,2751.625,2751.705,2751.615,2751.705,2750.915404040404
2024-10-23 09:42:18+00:00,2751.585,2751.585,2751.56,2751.565,2750.9289999999996
2024-10-23 09:42:21+00:00,2751.56,2751.635,2751.525,2751.525,2750.9348
2024-10-23 09:42:24+00:00,2751.5600000000004,2751.62,2751.5600000000004,2751.59,2750.9349999999995
2024-10-23 09:42:27+00:00,2751.585,2751.635,2751.535,2751.585,2750.9415499999996
2024-10-23 09:42:30+00:00,2751.495,2751.535,2751.475,2751.535,2750.946
2024-10-23 09:42:39+00:00,2751.7,2751.77,2751.7,2751.77,2750.9507575757575
2024-10-23 09:42:42+00:00,2751.74,2751.77,2751.71,2751.7200000000003,2750.95895
2024-10-23 09:42:45+00:00,2751.8,2751.815,2751.785,2751.785,2750.9629000000004
2024-10-23 09:42:48+00:00,2751.8050000000003,2751.94,2751.8050000000003,2751.825,2750.9671999999996
2024-10-23 09:42:54+00:00,2751.795,2751.8,2751.79,2751.795,2750.966020408163
2024-10-23 09:42:57+00:00,2751.8,2752.215,2751.78,2752.215,2750.9743939393934
2024-10-23 09:43:00+00:00,2752.195,2752.21,2752.08,2752.08,2750.9867999999997
2024-10-23 09:43:06+00:00,2752.32,2752.45,2752.29,2752.45,2750.9997999999996
2024-10-23 09:43:09+00:00,2752.455,2752.455,2752.375,2752.43,2751.004646464646
2024-10-23 09:43:12+00:00,2752.46,2752.5,2752.435,2752.5,2751.0188999999996
2024-10-23 09:43:18+00:00,2752.51,2752.52,2752.485,2752.495,2751.0490999999997
2024-10-23 09:43:21+00:00,2752.56,2752.705,2752.56,2752.705,2751.0643999999993
2024-10-23 09:43:24+00:00,2752.7,2752.73,2752.7,2752.73,2751.086414141414
2024-10-23 09:43:30+00:00,2752.82,2752.855,2752.775,2752.78,2751.1237499999997
2024-10-23 09:43:33+00:00,2752.78,2752.795,2752.755,2752.795,2751.154595959595
2024-10-23 09:43:39+00:00,2752.735,2752.735,2752.52,2752.58,2751.192949999999
2024-10-23 09:43:42+00:00,2752.56,2752.655,2752.395,2752.395,2751.212699999999
2024-10-23 09:43:48+00:00,2752.275,2752.48,2752.275,2752.455,2751.253181818181
2024-10-23 09:43:51+00:00,2752.335,2752.355,2752.335,2752.335,2751.265199999999
2024-10-23 09:43:54+00:00,2752.295,2752.4,2752.27,2752.37,2751.28205
2024-10-23 09:44:00+00:00,2752.355,2752.36,2752.3500000000004,2752.36,2751.315399999999
2024-10-23 09:44:03+00:00,2752.28,2752.28,2752.26,2752.275,2751.3344444444438
2024-10-23 09:44:09+00:00,2752.23,2752.26,2752.165,2752.26,2751.3582999999994
2024-10-23 09:44:12+00:00,2752.215,2752.2650000000003,2752.1800000000003,2752.22,2751.3750999999997
2024-10-23 09:44:18+00:00,2752.21,2752.23,2752.21,2752.23,2751.40805
2024-10-23 09:44:21+00:00,2752.16,2752.225,2751.98,2751.99,2751.435606060606
2024-10-23 09:44:24+00:00,2751.98,2751.985,2751.755,2751.76,2751.44115
2024-10-23 09:44:30+00:00,2751.755,2751.755,2751.66,2751.68,2751.476919191919
2024-10-23 09:44:33+00:00,2751.6000000000004,2751.755,2751.6000000000004,2751.67,2751.4789499999997
2024-10-23 09:44:36+00:00,2751.705,2751.94,2751.705,2751.94,2751.48895
2024-10-23 09:44:39+00:00,2751.935,2752.035,2751.875,2752.035,2751.5107575757575
2024-10-23 09:44:48+00:00,2751.85,2751.85,2751.695,2751.8050000000003,2751.5438999999997
2024-10-23 09:44:51+00:00,2751.8100000000004,2751.82,2751.8050000000003,2751.815,2751.5573999999997
2024-10-23 09:44:54+00:00,2751.76,2751.76,2751.625,2751.655,2751.5710999999997
2024-10-23 09:44:57+00:00,2751.6400000000003,2751.66,2751.635,2751.635,2751.5845999999997
2024-10-23 09:45:03+00:00,2751.63,2751.655,2751.625,2751.625,2751.613799999999
2024-10-23 09:45:03+00:00,2751.63,2751.655,2751.625,2751.625,2751.613799999999
2024-10-23 09:45:12+00:00,2751.645,2751.645,2751.58,2751.58,2751.676464646464
2024-10-23 09:45:15+00:00,2751.55,2751.55,2751.41,2751.425,2751.6754999999994
2024-10-23 09:45:18+00:00,2751.3450000000003,2751.415,2751.33,2751.38,2751.688899999999
2024-10-23 09:45:24+00:00,2751.22,2751.235,2751.125,2751.225,2751.7138999999997
2024-10-23 09:45:27+00:00,2751.2,2751.2,2750.995,2750.995,2751.7250999999997
2024-10-23 09:45:30+00:00,2750.935,2750.94,2750.895,2750.895,2751.764795918367
2024-10-23 09:45:36+00:00,2750.905,2750.905,2750.75,2750.75,2751.7473999999997
2024-10-23 09:45:39+00:00,2750.73,2750.795,2750.71,2750.75,2751.7520499999996
2024-10-23 09:45:42+00:00,2750.74,2750.79,2750.74,2750.745,2751.7580499999995
2024-10-23 09:45:45+00:00,2750.735,2750.775,2750.7200000000003,2750.76,2751.763549999999
2024-10-23 09:45:48+00:00,2750.71,2750.77,2750.69,2750.765,2751.7695499999995
2024-10-23 09:45:57+00:00,2750.82,2750.8450000000003,2750.8,2750.825,2751.7869499999997
2024-10-23 09:46:00+00:00,2750.79,2750.795,2750.79,2750.79,2751.7821499999995
2024-10-23 09:46:03+00:00,2750.795,2750.895,2750.795,2750.855,2751.7733
2024-10-23 09:46:09+00:00,2750.87,2750.875,2750.8,2750.8,2751.7481818181823
2024-10-23 09:46:12+00:00,2750.79,2750.895,2750.79,2750.85,2751.738700000001
2024-10-23 09:46:18+00:00,2750.82,2750.835,2750.82,2750.825,2751.7137000000002
2024-10-23 09:46:21+00:00,2750.83,2750.83,2750.79,2750.8050000000003,2751.7027000000003
2024-10-23 09:46:27+00:00,2750.645,2750.77,2750.6400000000003,2750.73,2751.6851
2024-10-23 09:46:30+00:00,2750.74,2750.8,2750.73,2750.79,2751.67685
2024-10-23 09:46:33+00:00,2750.775,2750.775,2750.69,2750.71,2751.66995
2024-10-23 09:46:39+00:00,2750.775,2750.775,2750.76,2750.76,2751.6545499999997
2024-10-23 09:46:42+00:00,2750.74,2750.745,2750.73,2750.73,2751.650555555556
2024-10-23 09:46:45+00:00,2750.69,2750.755,2750.605,2750.61,2751.64135
2024-10-23 09:46:51+00:00,2750.62,2750.745,2750.62,2750.73,2751.6258000000003
2024-10-23 09:46:54+00:00,2750.725,2750.785,2750.655,2750.695,2751.6204499999994
2024-10-23 09:46:57+00:00,2750.69,2750.79,2750.665,2750.765,2751.617676767676
2024-10-23 09:47:03+00:00,2751.065,2751.07,2751.0600000000004,2751.0600000000004,2751.6011
2024-10-23 09:47:06+00:00,2751.0600000000004,2751.065,2750.995,2751.01,2751.5959999999995
2024-10-23 09:47:12+00:00,2751.0150000000003,2751.025,2750.955,2750.9700000000003,2751.5836999999997
2024-10-23 09:47:15+00:00,2750.935,2750.9700000000003,2750.925,2750.965,2751.57505050505
2024-10-23 09:47:18+00:00,2750.96,2751.1000000000004,2750.95,2751.065,2751.56895
2024-10-23 09:47:24+00:00,2750.9750000000004,2751.085,2750.945,2750.945,2751.55935
2024-10-23 09:47:27+00:00,2750.93,2750.945,2750.93,2750.93,2751.5528999999997
2024-10-23 09:47:30+00:00,2750.935,2751.035,2750.935,2751.03,2751.546349999999
2024-10-23 09:47:33+00:00,2751.045,2751.415,2751.03,2751.415,2751.5414285714273
2024-10-23 09:47:39+00:00,2751.23,2751.24,2751.2250000000004,2751.2250000000004,2751.538899999999
2024-10-23 09:47:45+00:00,2751.215,2751.38,2751.215,2751.355,2751.528499999999
2024-10-23 09:47:48+00:00,2751.3450000000003,2751.385,2751.3450000000003,2751.385,2751.5241999999994
2024-10-23 09:47:51+00:00,2751.445,2751.445,2751.27,2751.275,2751.516717171716
2024-10-23 09:47:57+00:00,2751.26,2751.275,2751.2250000000004,2751.24,2751.5090999999998
2024-10-23 09:48:00+00:00,2751.245,2751.275,2751.2250000000004,2751.275,2751.4993499999996
2024-10-23 09:48:03+00:00,2751.27,2751.3050000000003,2751.235,2751.235,2751.4853535353527
2024-10-23 09:48:09+00:00,2751.335,2751.36,2751.325,2751.36,2751.4706999999994
2024-10-23 09:48:12+00:00,2751.46,2751.46,2751.42,2751.42,2751.4599999999996
2024-10-23 09:48:18+00:00,2751.5,2751.54,2751.4700000000003,2751.525,2751.4383999999995
2024-10-23 09:48:21+00:00,2751.55,2751.615,2751.53,2751.61,2751.4287
2024-10-23 09:48:24+00:00,2751.5950000000003,2751.7,2751.58,2751.7,2751.4177499999996
2024-10-23 09:48:30+00:00,2751.69,2751.825,2751.69,2751.825,2751.3971499999993
2024-10-23 09:48:33+00:00,2751.8500000000004,2751.8500000000004,2751.77,2751.84,2751.3875999999996
2024-10-23 09:48:36+00:00,2751.83,2751.855,2751.83,2751.855,2751.363737373737
2024-10-23 09:48:39+00:00,2751.865,2751.9,2751.61,2751.665,2751.3686499999994
2024-10-23 09:48:45+00:00,2751.58,2751.58,2751.54,2751.545,2751.3416666666662
2024-10-23 09:48:48+00:00,2751.525,2751.525,2751.37,2751.405,2751.3436999999994
2024-10-23 09:48:51+00:00,2751.41,2751.5550000000003,2751.355,2751.36,2751.3331999999996
2024-10-23 09:48:54+00:00,2751.37,2751.435,2751.365,2751.37,2751.3234499999994
2024-10-23 09:49:03+00:00,2751.3,2751.41,2751.3,2751.4,2751.2935499999985
2024-10-23 09:49:06+00:00,2751.395,2751.395,2751.275,2751.28,2751.2747979797964
2024-10-23 09:49:09+00:00,2751.27,2751.365,2751.255,2751.365,2751.2748499999984
2024-10-23 09:49:12+00:00,2751.35,2751.38,2751.35,2751.38,2751.265899999998
2024-10-23 09:49:15+00:00,2751.375,2751.375,2751.325,2751.335,2751.2477777777763
2024-10-23 09:49:21+00:00,2751.235,2751.235,2751.23,2751.235,2751.2396999999983
2024-10-23 09:49:27+00:00,2751.3050000000003,2751.325,2751.3,2751.3100000000004,2751.221515151514
2024-10-23 09:49:30+00:00,2751.325,2751.35,2751.325,2751.34,2751.2223999999987
2024-10-23 09:49:33+00:00,2751.35,2751.35,2751.3100000000004,2751.33,2751.218999999999
2024-10-23 09:49:36+00:00,2751.18,2751.255,2751.07,2751.255,2751.215599999999
2024-10-23 09:49:42+00:00,2751.09,2751.15,2751.07,2751.15,2751.183928571428
2024-10-23 09:49:45+00:00,2751.12,2751.16,2751.0950000000003,2751.145,2751.183585858585
2024-10-23 09:49:48+00:00,2751.045,2751.09,2751.045,2751.09,2751.1831999999995
2024-10-23 09:49:54+00:00,2750.92,2750.99,2750.8900000000003,2750.9700000000003,2751.1687999999995
2024-10-23 09:49:57+00:00,2750.96,2750.96,2750.905,2750.905,2751.1619499999997
2024-10-23 09:50:00+00:00,2750.8900000000003,2751.025,2750.8900000000003,2750.955,2751.1497979797978
2024-10-23 09:50:06+00:00,2750.785,2750.785,2750.68,2750.685,2751.131275510204
2024-10-23 09:50:12+00:00,2750.635,2750.685,2750.615,2750.615,2751.1223499999996
2024-10-23 09:50:15+00:00,2750.62,2750.69,2750.62,2750.69,2751.1126999999997
2024-10-23 09:50:18+00:00,2750.705,2750.755,2750.66,2750.755,2751.1053499999994
2024-10-23 09:50:21+00:00,2750.74,2750.74,2750.665,2750.665,2751.096262626262
2024-10-23 09:50:27+00:00,2750.66,2750.74,2750.66,2750.71,2751.0863499999996
2024-10-23 09:50:30+00:00,2750.7,2750.7200000000003,2750.695,2750.7,2751.0834999999997
2024-10-23 09:50:33+00:00,2750.705,2750.71,2750.675,2750.675,2751.083434343434
2024-10-23 09:50:36+00:00,2750.66,2750.675,2750.66,2750.665,2751.07935
2024-10-23 09:50:42+00:00,2750.645,2750.685,2750.645,2750.665,2751.07765
2024-10-23 09:50:48+00:00,2750.67,2750.735,2750.66,2750.735,2751.0759000000003
2024-10-23 09:50:51+00:00,2750.745,2750.755,2750.675,2750.755,2751.0819387755105
2024-10-23 09:50:54+00:00,2750.75,2750.75,2750.735,2750.735,2751.0786363636366
2024-10-23 09:50:57+00:00,2750.695,2750.715,2750.665,2750.715,2751.0752
2024-10-23 09:51:03+00:00,2750.825,2750.825,2750.71,2750.71,2751.0733500000006
2024-10-23 09:51:03+00:00,2750.825,2750.825,2750.71,2750.71,2751.0733500000006
2024-10-23 09:51:09+00:00,2750.71,2750.7200000000003,2750.71,2750.71,2751.0704500000006
2024-10-23 09:51:18+00:00,2750.76,2750.87,2750.76,2750.87,2751.06675
2024-10-23 09:51:21+00:00,2750.865,2750.865,2750.715,2750.715,2751.0672
2024-10-23 09:51:24+00:00,2750.91,2750.91,2750.875,2750.885,2751.068939393939
2024-10-23 09:51:27+00:00,2750.92,2750.94,2750.8900000000003,2750.93,2751.0671
2024-10-23 09:51:33+00:00,2750.95,2751.0550000000003,2750.95,2751.0550000000003,2751.0705000000003
2024-10-23 09:51:36+00:00,2751.045,2751.045,2751.045,2751.045,2751.0776262626264
2024-10-23 09:51:39+00:00,2751.05,2751.1400000000003,2751.05,2751.135,2751.0773000000004
2024-10-23 09:51:42+00:00,2751.285,2751.3450000000003,2751.275,2751.275,2751.0810500000002
2024-10-23 09:51:48+00:00,2751.25,2751.405,2751.24,2751.385,2751.0980303030306
2024-10-23 09:51:51+00:00,2751.38,2751.75,2751.38,2751.735,2751.1009000000004
2024-10-23 09:51:54+00:00,2751.74,2751.745,2751.73,2751.745,2751.1109500000002
2024-10-23 09:52:00+00:00,2751.57,2751.57,2751.4700000000003,2751.495,2751.1349494949495
2024-10-23 09:52:06+00:00,2751.195,2751.195,2751.11,2751.11,2751.1429
2024-10-23 09:52:09+00:00,2751.105,2751.15,2751.105,2751.15,2751.145252525252
2024-10-23 09:52:12+00:00,2751.1000000000004,2751.1000000000004,2751.065,2751.065,2751.1452999999997
2024-10-23 09:52:15+00:00,2751.0950000000003,2751.105,2751.0950000000003,2751.105,2751.14625
2024-10-23 09:52:18+00:00,2751.1000000000004,2751.105,2751.08,2751.09,2751.147649999999
2024-10-23 09:52:24+00:00,2751.2250000000004,2751.25,2751.2250000000004,2751.24,2751.1481499999995
2024-10-23 09:52:30+00:00,2751.125,2751.125,2751.035,2751.035,2751.154199999999
2024-10-23 09:52:33+00:00,2751.03,2751.035,2750.945,2751.01,2751.154249999999
2024-10-23 09:52:36+00:00,2751.025,2751.0550000000003,2751.025,2751.045,2751.1475252525242
2024-10-23 09:52:39+00:00,2751.05,2751.145,2751.05,2751.105,2751.146499999999
2024-10-23 09:52:45+00:00,2751.115,2751.17,2751.0950000000003,2751.125,2751.1440999999995
2024-10-23 09:52:51+00:00,2751.21,2751.23,2751.21,2751.21,2751.139199999999
